10001,44,22,0.5,22,0.5,44,100,0,0.0,16,0.36,0,0.0,3,0.07,1,0.02,21,0.48,3,0.07,0,0.0,44,100,2,0.05,42,0.95,0,0.0,0,0,44,100,20,0.45,24,0.55,0,0,44,100,"New York","NY",40.750742,-73.99653,-5,1
11218,111,97,0.87,14,0.13,111,100,0,0.0,1,0.01,0,0.0,3,0.03,95,0.86,6,0.05,6,0.05,0,0.0,111,100,8,0.07,102,0.92,1,0.01,0,0,111,100,51,0.46,60,0.54,0,0,111,100,"Brooklyn","NY",40.644552,-73.97595,-5,1
11219,214,182,0.85,32,0.15,214,100,0,0.0,1,0.0,0,0.0,1,0.0,205,0.96,0,0.0,6,0.03,1,0.0,214,99,2,0.01,212,0.99,0,0.0,0,0,214,100,112,0.52,102,0.48,0,0,214,100,"Brooklyn","NY",40.632449,-73.99629,-5,1
11220,8,1,0.13,7,0.88,8,100,0,0.0,0,0.0,0,0.0,1,0.13,6,0.75,0,0.0,1,0.13,0,0.0,8,100,0,0.0,8,1.0,0,0.0,0,0,8,100,5,0.63,3,0.38,0,0,8,100,"Brooklyn","NY",40.641436,-74.01574,-5,1
11223,109,53,0.49,56,0.51,109,100,0,0.0,1,0.01,0,0.0,7,0.06,95,0.87,1,0.01,5,0.05,0,0.0,109,100,6,0.06,102,0.94,1,0.01,0,0,109,100,20,0.18,89,0.82,0,0,109,100,"Brooklyn","NY",40.598142,-73.97229,-5,1
11224,93,53,0.57,40,0.43,93,100,0,0.0,14,0.15,0,0.0,7,0.08,4,0.04,60,0.65,8,0.09,0,0.0,93,100,6,0.06,86,0.92,1,0.01,0,0,93,99,28,0.3,65,0.7,0,0,93,100,"Brooklyn","NY",40.576589,-73.99172,-5,1
11225,52,52,1.0,0,0.0,52,100,0,0.0,0,0.0,0,0.0,0,0.0,52,1.0,0,0.0,0,0.0,0,0.0,52,100,0,0.0,52,1.0,0,0.0,0,0,52,100,22,0.42,30,0.58,0,0,52,100,"Brooklyn","NY",40.662892,-73.95509,-5,1
11226,10,7,0.7,3,0.3,10,100,0,0.0,6,0.6,0,0.0,0,0.0,0,0.0,4,0.4,0,0.0,0,0.0,10,100,0,0.0,10,1.0,0,0.0,0,0,10,100,4,0.4,6,0.6,0,0,10,100,"Brooklyn","NY",40.645256,-73.95553,-5,1
11229,52,32,0.62,20,0.38,52,100,0,0.0,2,0.04,0,0.0,5,0.1,39,0.75,2,0.04,3,0.06,1,0.02,52,100,3,0.06,49,0.94,0,0.0,0,0,52,100,5,0.1,47,0.9,0,0,52,100,"Brooklyn","NY",40.599256,-73.94118,-5,1
11230,248,194,0.78,54,0.22,248,100,0,0.0,1,0.0,0,0.0,7,0.03,216,0.87,2,0.01,17,0.07,5,0.02,248,100,3,0.01,245,0.99,0,0.0,0,0,248,100,42,0.17,206,0.83,0,0,248,100,"Brooklyn","NY",40.622994,-73.96427,-5,1
11233,14,6,0.43,8,0.57,14,100,0,0.0,0,0.0,0,0.0,0,0.0,4,0.29,9,0.64,1,0.07,0,0.0,14,100,0,0.0,14,1.0,0,0.0,0,0,14,100,5,0.36,9,0.64,0,0,14,100,"Brooklyn","NY",40.676938,-73.91858,-5,1
11234,59,29,0.49,30,0.51,59,100,0,0.0,8,0.14,0,0.0,0,0.0,37,0.63,10,0.17,4,0.07,0,0.0,59,100,1,0.02,58,0.98,0,0.0,0,0,59,100,2,0.03,57,0.97,0,0,59,100,"Brooklyn","NY",40.618561,-73.9216,-5,1
11235,50,17,0.34,33,0.66,50,100,0,0.0,7,0.14,0,0.0,4,0.08,36,0.72,2,0.04,1,0.02,0,0.0,50,100,1,0.02,48,0.96,1,0.02,0,0,50,100,4,0.08,46,0.92,0,0,50,100,"Brooklyn","NY",40.583803,-73.95019,-5,1
11236,7,3,0.43,4,0.57,7,100,0,0.0,0,0.0,0,0.0,0,0.0,1,0.14,5,0.71,0,0.0,1,0.14,7,99,2,0.29,5,0.71,0,0.0,0,0,7,100,0,0.0,7,1.0,0,0,7,100,"Brooklyn","NY",40.640527,-73.90362,-5,1
11354,2,1,0.5,1,0.5,2,100,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0,2,100,2,1.0,0,0.0,0,0.0,0,0,2,100,0,0.0,2,1.0,0,0,2,100,"Flushing","NY",40.767969,-73.82496,-5,1
11368,5,4,0.8,1,0.2,5,100,0,0.0,3,0.6,0,0.0,1,0.2,1,0.2,0,0.0,0,0.0,0,0.0,5,100,1,0.2,4,0.8,0,0.0,0,0,5,100,0,0.0,5,1.0,0,0,5,100,"Corona","NY",40.747106,-73.85838,-5,1
11372,2,1,0.5,1,0.5,2,100,0,0.0,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,100,0,0.0,2,1.0,0,0.0,0,0,2,100,1,0.5,1,0.5,0,0,2,100,"Jackson Heights","NY",40.750146,-73.88433,-5,1
11373,3,3,1.0,0,0.0,3,100,0,0.0,0,0.0,0,0.0,0,0.0,3,1.0,0,0.0,0,0.0,0,0.0,3,100,0,0.0,3,1.0,0,0.0,0,0,3,100,1,0.33,2,0.67,0,0,3,100,"Elmhurst","NY",40.736076,-73.87804,-5,1
11374,2,0,0.0,2,1.0,2,100,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,1,0.5,0,0.0,0,0.0,2,100,0,0.0,2,1.0,0,0.0,0,0,2,100,0,0.0,2,1.0,0,0,2,100,"Rego Park","NY",40.724945,-73.8609,-5,1
11375,5,2,0.4,3,0.6,5,100,0,0.0,2,0.4,0,0.0,0,0.0,0,0.0,3,0.6,0,0.0,0,0.0,5,100,0,0.0,5,1.0,0,0.0,0,0,5,100,1,0.2,4,0.8,0,0,5,100,"Forest Hills","NY",40.720535,-73.84582,-5,1
11415,11,6,0.55,5,0.45,11,100,0,0.0,0,0.0,0,0.0,0,0.0,11,1.0,0,0.0,0,0.0,0,0.0,11,100,1,0.09,10,0.91,0,0.0,0,0,11,100,5,0.45,6,0.55,0,0,11,100,"Kew Gardens","NY",40.706903,-73.82973,-5,1
11418,4,2,0.5,2,0.5,4,100,0,0.0,1,0.25,0,0.0,0,0.0,0,0.0,1,0.25,1,0.25,1,0.25,4,100,0,0.0,4,1.0,0,0.0,0,0,4,100,1,0.25,3,0.75,0,0,4,100,"Richmond Hill","NY",40.698485,-73.83365,-5,1
11419,1,0,0.0,1,1.0,1,100,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,1,100,0,0.0,1,1.0,0,0.0,0,0,1,100,0,0.0,1,1.0,0,0,1,100,"South Richmond Hill","NY",40.688688,-73.82216,-5,1
11420,2,1,0.5,1,0.5,2,100,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0,2,100,0,0.0,2,1.0,0,0.0,0,0,2,100,2,1.0,0,0.0,0,0,2,100,"South Ozone Park","NY",40.673138,-73.81443,-5,1
11427,2,0,0.0,2,1.0,2,100,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,2,100,1,0.5,1,0.5,0,0.0,0,0,2,100,0,0.0,2,1.0,0,0,2,100,"Queens Village","NY",40.728235,-73.74782,-5,1
11432,2,2,1.0,0,0.0,2,100,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0,1,0.5,0,0.0,0,0.0,2,100,0,0.0,2,1.0,0,0.0,0,0,2,100,0,0.0,2,1.0,0,0,2,100,"Jamaica","NY",40.714144,-73.79324,-5,1
11434,4,1,0.25,3,0.75,4,100,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,1.0,0,0.0,0,0.0,4,100,1,0.25,3,0.75,0,0.0,0,0,4,100,0,0.0,4,1.0,0,0,4,100,"Jamaica","NY",40.674888,-73.7727,-5,1
11510,28,6,0.21,22,0.79,28,100,0,0.0,6,0.21,0,0.0,1,0.04,18,0.64,2,0.07,1,0.04,0,0.0,28,100,1,0.04,27,0.96,0,0.0,0,0,28,100,1,0.04,27,0.96,0,0,28,100,"Baldwin","NY",40.654112,-73.6095,-5,1
11691,37,12,0.32,25,0.68,37,100,0,0.0,0,0.0,0,0.0,0,0.0,37,1.0,0,0.0,0,0.0,0,0.0,37,100,0,0.0,37,1.0,0,0.0,0,0,37,100,3,0.08,34,0.92,0,0,37,100,"Far Rockaway","NY",40.60002,-73.75962,-5,1
11798,5,3,0.6,2,0.4,5,100,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,1.0,0,0.0,0,0.0,5,100,0,0.0,5,1.0,0,0.0,0,0,5,100,0,0.0,5,1.0,0,0,5,100,"Wyandanch","NY",40.752098,-73.36516,-5,1
12423,21,1,0.05,20,0.95,21,100,0,0.0,0,0.0,0,0.0,0,0.0,19,0.9,0,0.0,1,0.05,1,0.05,21,100,0,0.0,21,1.0,0,0.0,0,0,21,100,5,0.24,16,0.76,0,0,21,100,"East Durham","NY",42.378679,-74.10443,-5,1
12428,124,74,0.6,50,0.4,124,100,2,0.02,1,0.01,0,0.0,0,0.0,117,0.94,0,0.0,4,0.03,0,0.0,124,100,0,0.0,124,1.0,0,0.0,0,0,124,100,71,0.57,53,0.43,0,0,124,100,"Ellenville","NY",41.727588,-74.42061,-5,1
12435,55,5,0.09,50,0.91,55,100,0,0.0,0,0.0,0,0.0,0,0.0,50,0.91,0,0.0,5,0.09,0,0.0,55,100,0,0.0,55,1.0,0,0.0,0,0,55,100,19,0.35,36,0.65,0,0,55,100,"Greenfield Park","NY",41.725808,-74.52106,-5,1
12466,44,44,1.0,0,0.0,44,100,0,0.0,0,0.0,0,0.0,0,0.0,44,1.0,0,0.0,0,0.0,0,0.0,44,100,0,0.0,44,1.0,0,0.0,0,0,44,100,35,0.8,9,0.2,0,0,44,100,"Port Ewen","NY",41.905004,-73.97957,-5,1
12528,52,2,0.04,50,0.96,52,100,0,0.0,0,0.0,0,0.0,0,0.0,46,0.88,0,0.0,6,0.12,0,0.0,52,100,1,0.02,51,0.98,0,0.0,0,0,52,100,21,0.4,31,0.6,0,0,52,100,"Highland","NY",41.713682,-73.9965,-5,1
12701,87,49,0.56,38,0.44,87,100,0,0.0,0,0.0,0,0.0,0,0.0,83,0.95,0,0.0,2,0.02,2,0.02,87,99,0,0.0,87,1.0,0,0.0,0,0,87,100,18,0.21,69,0.79,0,0,87,100,"Monticello","NY",41.653071,-74.69748,-5,1
12733,13,6,0.46,7,0.54,13,100,0,0.0,0,0.0,0,0.0,0,0.0,13,1.0,0,0.0,0,0.0,0,0.0,13,100,0,0.0,13,1.0,0,0.0,0,0,13,100,2,0.15,11,0.85,0,0,13,100,"Fallsburg","NY",41.732505,-74.60896,-5,1
12734,252,170,0.67,82,0.33,252,100,0,0.0,0,0.0,0,0.0,0,0.0,243,0.96,0,0.0,4,0.02,5,0.02,252,100,0,0.0,252,1.0,0,0.0,0,0,252,100,61,0.24,191,0.76,0,0,252,100,"Ferndale","NY",41.734913,-74.75013,-5,1
12737,35,34,0.97,1,0.03,35,100,0,0.0,0,0.0,0,0.0,0,0.0,35,1.0,0,0.0,0,0.0,0,0.0,35,100,2,0.06,33,0.94,0,0.0,0,0,35,100,20,0.57,15,0.43,0,0,35,100,"Glen Spey","NY",41.48397,-74.81186,-5,1
12750,37,36,0.97,1,0.03,37,100,0,0.0,0,0.0,0,0.0,0,0.0,37,1.0,0,0.0,0,0.0,0,0.0,37,100,0,0.0,37,1.0,0,0.0,0,0,37,100,21,0.57,16,0.43,0,0,37,100,"Kenoza Lake","NY",41.729581,-74.961146,-5,1
12751,7,2,0.29,5,0.71,7,100,0,0.0,0,0.0,0,0.0,0,0.0,7,1.0,0,0.0,0,0.0,0,0.0,7,100,0,0.0,7,1.0,0,0.0,0,0,7,100,2,0.29,5,0.71,0,0,7,100,"Kiamesha Lake","NY",41.679152,-74.657,-5,1
12754,134,64,0.48,70,0.52,134,100,2,0.01,0,0.0,0,0.0,0,0.0,127,0.95,0,0.0,4,0.03,1,0.01,134,100,1,0.01,133,0.99,0,0.0,0,0,134,100,27,0.2,107,0.8,0,0,134,100,"Liberty","NY",41.798476,-74.7361,-5,1
12758,82,50,0.61,32,0.39,82,100,0,0.0,0,0.0,0,0.0,0,0.0,76,0.93,0,0.0,6,0.07,0,0.0,82,100,0,0.0,82,1.0,0,0.0,0,0,82,100,24,0.29,58,0.71,0,0,82,100,"Livingston Manor","NY",41.920201,-74.7857,-5,1
12759,11,0,0.0,11,1.0,11,100,0,0.0,0,0.0,0,0.0,0,0.0,11,1.0,0,0.0,0,0.0,0,0.0,11,100,0,0.0,11,1.0,0,0.0,0,0,11,100,8,0.73,3,0.27,0,0,11,100,"Loch Sheldrake","NY",41.780299,-74.65618,-5,1
12763,11,11,1.0,0,0.0,11,100,0,0.0,0,0.0,0,0.0,0,0.0,11,1.0,0,0.0,0,0.0,0,0.0,11,100,0,0.0,11,1.0,0,0.0,0,0,11,100,8,0.73,3,0.27,0,0,11,100,"Mountain Dale","NY",41.690795,-74.52273,-5,1
12764,64,61,0.95,3,0.05,64,100,0,0.0,0,0.0,0,0.0,0,0.0,62,0.97,0,0.0,2,0.03,0,0.0,64,100,0,0.0,64,1.0,0,0.0,0,0,64,100,5,0.08,59,0.92,0,0,64,100,"Narrowsburg","NY",41.588604,-74.99385,-5,1
12768,63,1,0.02,62,0.98,63,100,0,0.0,0,0.0,0,0.0,0,0.0,61,0.97,0,0.0,1,0.02,1,0.02,63,100,0,0.0,63,1.0,0,0.0,0,0,63,100,23,0.37,40,0.63,0,0,63,100,"Parksville","NY",41.864326,-74.72961,-5,1
12779,242,183,0.76,59,0.24,242,100,0,0.0,0,0.0,0,0.0,0,0.0,239,0.99,0,0.0,3,0.01,0,0.0,242,100,1,0.0,241,1.0,0,0.0,0,0,242,100,155,0.64,87,0.36,0,0,242,100,"South Fallsburg","NY",41.705649,-74.62985,-5,1
12783,201,66,0.33,135,0.67,201,100,0,0.0,0,0.0,2,0.01,0,0.0,195,0.97,0,0.0,3,0.01,1,0.0,201,99,4,0.02,197,0.98,0,0.0,0,0,201,100,77,0.38,124,0.62,0,0,201,100,"Swan Lake","NY",41.736523,-74.82634,-5,1
12786,4,3,0.75,1,0.25,4,100,0,0.0,0,0.0,0,0.0,0,0.0,4,1.0,0,0.0,0,0.0,0,0.0,4,100,0,0.0,4,1.0,0,0.0,0,0,4,100,1,0.25,3,0.75,0,0,4,100,"White Lake","NY",41.649008,-74.85751,-5,1
12788,83,39,0.47,44,0.53,83,100,0,0.0,0,0.0,0,0.0,0,0.0,81,0.98,0,0.0,2,0.02,0,0.0,83,100,0,0.0,83,1.0,0,0.0,0,0,83,100,35,0.42,48,0.58,0,0,83,100,"Woodbourne","NY",41.784477,-74.59109,-5,1
12789,272,115,0.42,157,0.58,272,100,0,0.0,0,0.0,0,0.0,0,0.0,262,0.96,0,0.0,6,0.02,4,0.01,272,99,1,0.0,271,1.0,0,0.0,0,0,272,100,70,0.26,202,0.74,0,0,272,100,"Woodridge","NY",41.708062,-74.5698,-5,1
13731,17,2,0.12,15,0.88,17,100,0,0.0,0,0.0,0,0.0,0,0.0,15,0.88,0,0.0,2,0.12,0,0.0,17,100,0,0.0,17,1.0,0,0.0,0,0,17,100,7,0.41,10,0.59,0,0,17,100,"Andes","NY",42.152105,-74.78184,-5,1
